date,symbol,desc,group,dt,pproc,method,price,predict,target,error,etime
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,584.25,579.46,574.75,-4.71,0.3403
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,579.51,578.91,576.44,-2.47,0.6234
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,574.75,579.06,576.25,-2.81,0.6234
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,576.44,569.1,566.62,-2.48,0.3054
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,576.25,568.4,557.75,-10.65,0.3054
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,566.62,565.44,559.69,-5.75,0.2823
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,557.75,564.52,564,-0.52,0.2823
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,559.69,558.01,560.55,2.54,0.3517
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,564,555.61,551,-4.61,0.3517
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,560.55,551.4,539.82,-11.58,0.2669
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,551,548.87,531,-17.87,0.2669
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,539.82,534.79,527.5,-7.29,0.2828
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,531,531.37,528.5,-2.87,0.2828
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,527.5,521.99,532.35,10.36,0.3075
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,528.5,517.44,537.75,20.31,0.3075
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,532.35,521.65,543.34,21.69,0.309
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,537.75,518.29,547.25,28.96,0.309
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,543.34,535.17,548.14,12.97,0.3309
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,547.25,534.04,547.5,13.46,0.3309
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,548.14,548.01,546.73,-1.28,0.2997
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,547.5,548.44,544.25,-4.19,0.2997
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,546.73,551.38,538.64,-12.74,0.3263
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,544.25,552.24,532.25,-19.99,0.3263
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,538.64,541.92,528.13,-13.79,0.3144
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,532.25,542.65,528.5,-14.15,0.3144
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,528.13,528.71,534.37,5.66,0.2811
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,528.5,527.46,542.75,15.29,0.2811
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,534.37,528.83,549.83,21,0.2891
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,542.75,527.49,552.5,25.01,0.2891
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,549.83,544.59,549.36,4.77,0.3334
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,552.5,544.45,545,0.55,0.3334
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,549.36,551.52,544.25,-7.27,0.3431
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,545,553.22,546.75,-6.47,0.3431
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,544.25,551.74,550.83,-0.91,0.2771
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,546.75,553.29,554.75,1.46,0.2771
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,550.83,553.49,556.75,3.26,0.3324
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,554.75,554.79,555,0.21,0.3324
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,556.75,556.48,548.98,-7.5,0.5699
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,555,558.49,543.5,-14.99,0.5699
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,548.98,548.14,543.29,-4.85,0.3233
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,543.5,548.79,547.5,-1.29,0.3233
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,543.29,549.23,553.9,4.67,0.6885
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,547.5,549.32,560.25,10.93,0.6885
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,553.9,553.53,554.77,1.24,0.5181
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,560.25,553.84,560.25,6.41,0.5181
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,554.77,553.56,560.2,6.64,0.8396
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,560.25,553.91,557,3.09,0.8396
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,560.2,555.78,554.55,-1.23,0.5521
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,557,556.14,556.75,0.61,0.5521
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,554.55,553.65,NA,NA,0.41
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,c,none,mstl3,556.75,553.93,NA,NA,0.41
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,603.01,602.12,599.13,-2.99,0.3534
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,599,600.84,602.75,1.91,0.3534
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,599.13,600.76,607.52,6.76,0.3489
2024-02-06T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,602.75,601.69,608,6.31,0.3489
2024-02-06T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,607.52,601.96,600.84,-1.12,0.3285
2024-02-07T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,608,601.58,594,-7.58,0.3285
2024-02-07T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,600.84,600.2,595.14,-5.06,0.3792
2024-02-08T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,594,600.78,599.25,-1.53,0.3792
2024-02-08T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,595.14,598.16,600.12,1.96,0.3767
2024-02-09T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,599.25,597.31,599.25,1.94,0.3767
2024-02-09T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,600.12,594.87,598.96,4.09,0.3718
2024-02-12T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,599.25,596.1,597,0.9,0.3718
2024-02-12T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,598.96,597.66,591.05,-6.61,0.3171
2024-02-13T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,597,596.87,583,-13.87,0.3171
2024-02-13T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,591.05,586.38,575.15,-11.23,0.3055
2024-02-14T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,583,581.98,567.25,-14.73,0.3055
2024-02-14T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,575.15,567.56,559.81,-7.75,0.2946
2024-02-15T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,567.25,560.56,559,-1.56,0.2946
2024-02-15T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,559.81,554.45,568.86,14.41,0.319
2024-02-16T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,559,554.45,579.25,24.8,0.319
2024-02-16T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,568.86,563.44,580.38,16.94,0.3791
2024-02-20T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,579.25,565.93,578,12.07,0.3791
2024-02-20T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,580.38,577.74,579.01,1.27,0.3772
2024-02-21T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,578,585.48,579.25,-6.23,0.3772
2024-02-21T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,579.01,584.95,574.2,-10.75,0.3322
2024-02-22T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,579.25,582.61,569,-13.61,0.3322
2024-02-22T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,574.2,574.4,569.5,-4.9,0.3481
2024-02-23T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,569,573.34,574.75,1.41,0.3481
2024-02-23T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,569.5,572.12,581.52,9.4,0.4036
2024-02-26T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,574.75,570.83,584.25,13.42,0.4036
2024-02-26T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,581.52,577.38,579.51,2.13,0.305
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,584.25,578.25,574.75,-3.5,0.305
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,579.51,581.17,576.44,-4.73,0.3241
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,574.75,583.42,576.25,-7.17,0.3241
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,576.44,576.88,566.62,-10.26,0.3812
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,576.25,571.66,557.75,-13.91,0.3812
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,566.62,561.49,559.69,-1.8,0.3829
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,557.75,559.46,564,4.54,0.3829
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,559.69,557.64,560.55,2.91,0.3574
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,564,554.2,551,-3.2,0.3574
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,560.55,548.11,539.82,-8.29,0.4535
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,551,547.57,531,-16.57,0.4535
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,539.82,534.78,527.5,-7.28,0.3811
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,531,528.99,528.5,-0.49,0.3811
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,527.5,522.22,532.35,10.13,0.3868
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,528.5,521.39,537.75,16.36,0.3868
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,532.35,526.02,543.34,17.32,0.3673
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,537.75,530.78,547.25,16.47,0.3673
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,543.34,542.7,548.14,5.44,0.3664
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,547.25,547.13,547.5,0.37,0.3664
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,548.14,552.1,546.73,-5.37,0.3746
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,547.5,552.79,544.25,-8.54,0.3746
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,546.73,549.04,538.64,-10.4,0.3388
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,544.25,545.7,532.25,-13.45,0.3388
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,538.64,535.66,528.13,-7.53,0.3507
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,532.25,530.4,528.5,-1.9,0.3507
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,528.13,527.25,534.37,7.12,0.3418
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,528.5,526.38,542.75,16.37,0.3418
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,534.37,533.97,549.83,15.86,0.3515
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,542.75,539.51,552.5,12.99,0.3515
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,549.83,548.92,549.36,0.44,0.3429
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,552.5,553.69,545,-8.69,0.3429
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,549.36,553.98,544.25,-9.73,0.3509
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,545,553.35,546.75,-6.6,0.3509
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,544.25,550.98,550.83,-0.15,0.3901
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,546.75,549.57,554.75,5.18,0.3901
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,550.83,550.47,556.75,6.28,0.3308
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,554.75,550.88,555,4.12,0.3308
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,556.75,555.76,548.98,-6.78,0.3202
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,555,556.09,543.5,-12.59,0.3202
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,548.98,550.52,543.29,-7.23,0.3633
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,543.5,548.53,547.5,-1.03,0.3633
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,543.29,545.7,553.9,8.2,0.4153
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,547.5,544.26,560.25,15.99,0.4153
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,553.9,552.87,554.77,1.9,0.4357
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,560.25,556.87,560.25,3.38,0.4357
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,554.77,552.47,560.2,7.73,0.4048
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,560.25,555.75,557,1.25,0.4048
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,560.2,560.57,554.55,-6.02,0.379
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,557,562.94,556.75,-6.19,0.379
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,554.55,563.45,NA,NA,0.372
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma1,556.75,565.39,NA,NA,0.372
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,603.01,602.1,599.13,-2.97,0.5941
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,599,600.8,602.75,1.95,0.5941
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,599.13,600.72,607.52,6.8,0.5403
2024-02-06T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,602.75,601.86,608,6.14,0.5403
2024-02-06T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,607.52,601.95,600.84,-1.11,0.5609
2024-02-07T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,608,601.46,594,-7.46,0.5609
2024-02-07T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,600.84,600.46,595.14,-5.32,0.5734
2024-02-08T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,594,600.76,599.25,-1.51,0.5734
2024-02-08T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,595.14,597.83,600.12,2.29,0.5791
2024-02-09T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,599.25,597.57,599.25,1.68,0.5791
2024-02-09T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,600.12,595.01,598.96,3.95,0.6402
2024-02-12T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,599.25,595.89,597,1.11,0.6402
2024-02-12T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,598.96,597.57,591.05,-6.52,0.5051
2024-02-13T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,597,597.19,583,-14.19,0.5051
2024-02-13T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,591.05,586.58,575.15,-11.43,0.5622
2024-02-14T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,583,581.75,567.25,-14.5,0.5622
2024-02-14T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,575.15,567.03,559.81,-7.22,0.5309
2024-02-15T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,567.25,559.98,559,-0.98,0.5309
2024-02-15T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,559.81,554.45,568.86,14.41,0.5762
2024-02-16T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,559,554.14,579.25,25.11,0.5762
2024-02-16T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,568.86,563.06,580.38,17.32,0.5923
2024-02-20T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,579.25,565.9,578,12.1,0.5923
2024-02-20T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,580.38,578.14,579.01,0.87,0.6334
2024-02-21T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,578,585.29,579.25,-6.04,0.6334
2024-02-21T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,579.01,584.95,574.2,-10.75,0.6547
2024-02-22T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,579.25,582.61,569,-13.61,0.6547
2024-02-22T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,574.2,574.01,569.5,-4.51,0.5533
2024-02-23T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,569,572.45,574.75,2.3,0.5533
2024-02-23T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,569.5,572.49,581.52,9.03,0.6019
2024-02-26T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,574.75,571.38,584.25,12.87,0.6019
2024-02-26T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,581.52,577.88,579.51,1.63,0.5366
2024-02-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,584.25,578.81,574.75,-4.06,0.5366
2024-02-27T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,579.51,580.77,576.44,-4.33,0.5517
2024-02-28T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,574.75,583.08,576.25,-6.83,0.5517
2024-02-28T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,576.44,576.35,566.62,-9.73,0.5771
2024-02-29T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,576.25,571.8,557.75,-14.05,0.5771
2024-02-29T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,566.62,561.75,559.69,-2.06,0.5538
2024-03-01T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,557.75,559.3,564,4.7,0.5538
2024-03-01T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,559.69,557.52,560.55,3.03,0.593
2024-03-04T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,564,555.1,551,-4.1,0.593
2024-03-04T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,560.55,548.15,539.82,-8.33,0.6345
2024-03-05T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,551,547.2,531,-16.2,0.6345
2024-03-05T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,539.82,534.78,527.5,-7.28,0.5573
2024-03-06T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,531,528.99,528.5,-0.49,0.5573
2024-03-06T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,527.5,522.22,532.35,10.13,0.5449
2024-03-07T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,528.5,521.72,537.75,16.03,0.5449
2024-03-07T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,532.35,526.59,543.34,16.75,0.648
2024-03-08T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,537.75,531.18,547.25,16.07,0.648
2024-03-08T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,543.34,543.43,548.14,4.71,0.5965
2024-03-11T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,547.25,548.04,547.5,-0.54,0.5965
2024-03-11T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,548.14,552.1,546.73,-5.37,0.6323
2024-03-12T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,547.5,552.79,544.25,-8.54,0.6323
2024-03-12T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,546.73,548.91,538.64,-10.27,0.8584
2024-03-13T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,544.25,545.2,532.25,-12.95,0.8584
2024-03-13T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,538.64,535.62,528.13,-7.49,0.5774
2024-03-14T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,532.25,530.52,528.5,-2.02,0.5774
2024-03-14T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,528.13,527.36,534.37,7.01,0.5645
2024-03-15T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,528.5,526.61,542.75,16.14,0.5645
2024-03-15T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,534.37,533.93,549.83,15.9,0.5532
2024-03-18T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,542.75,539.3,552.5,13.2,0.5532
2024-03-18T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,549.83,548.92,549.36,0.44,0.6017
2024-03-19T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,552.5,553.69,545,-8.69,0.6017
2024-03-19T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,549.36,554.08,544.25,-9.83,0.609
2024-03-20T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,545,553.45,546.75,-6.7,0.609
2024-03-20T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,544.25,550.91,550.83,-0.08,0.5931
2024-03-21T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,546.75,549.5,554.75,5.25,0.5931
2024-03-21T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,550.83,550.47,556.75,6.28,0.5651
2024-03-22T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,554.75,550.88,555,4.12,0.5651
2024-03-22T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,556.75,555.86,548.98,-6.88,0.5882
2024-03-25T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,555,556.5,543.5,-13,0.5882
2024-03-25T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,548.98,550.52,543.29,-7.23,0.629
2024-03-26T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,543.5,548.53,547.5,-1.03,0.629
2024-03-26T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,543.29,545.7,553.9,8.2,0.58
2024-03-27T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,547.5,544.26,560.25,15.99,0.58
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,553.9,552.87,554.77,1.9,0.6144
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,560.25,556.87,560.25,3.38,0.6144
2024-03-27T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,554.77,552.47,560.2,7.73,0.6766
2024-03-28T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,560.25,555.75,557,1.25,0.6766
2024-03-28T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,560.2,560.3,554.55,-5.75,0.6677
2024-04-01T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,557,562.87,556.75,-6.12,0.6677
2024-04-01T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,554.55,563.41,NA,NA,0.7066
2024-04-02T08:00:00Z,1WK24,May Wheat,actual,c,none,zlma2,556.75,565.25,NA,NA,0.7066
2024-02-02T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,603.01,602.17,599.13,-3.04,0.6953
2024-02-05T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,599,600.89,602.75,1.86,0.6953
2024-02-05T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,599.13,600.94,607.52,6.58,0.6734
2024-02-06T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,602.75,601.63,608,6.37,0.6734
2024-02-06T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,607.52,601.44,600.84,-0.6,0.4935
2024-02-07T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,608,600.84,594,-6.84,0.4935
2024-02-07T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,600.84,600.07,595.14,-4.93,0.5359
2024-02-08T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,594,600.68,599.25,-1.43,0.5359
2024-02-08T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,595.14,597.03,600.12,3.09,0.5472
2024-02-09T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,599.25,596.93,599.25,2.32,0.5472
2024-02-09T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,600.12,595.77,598.96,3.19,0.6065
2024-02-12T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,599.25,595.61,597,1.39,0.6065
2024-02-12T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,598.96,596.81,591.05,-5.76,0.4725
2024-02-13T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,597,597.84,583,-14.84,0.4725
2024-02-13T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,591.05,585.81,575.15,-10.66,0.7298
2024-02-14T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,583,582.06,567.25,-14.81,0.7298
2024-02-14T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,575.15,567.17,559.81,-7.36,0.5913
2024-02-15T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,567.25,560.32,559,-1.32,0.5913
2024-02-15T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,559.81,554.56,568.86,14.3,0.355
2024-02-16T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,559,554.56,579.25,24.69,0.355
2024-02-16T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,568.86,563.72,580.38,16.66,0.5479
2024-02-20T09:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,579.25,565.88,578,12.12,0.5479
2024-02-20T10:00:00Z,1WK24,May Wheat,actual,c,none,zlma3,580.38,577.56,579.01,1.45,0.535
