symbol,tsys,tsrow,bsc,hadj,ladj,win,lose,plmm,pldol,riskmm,pos
NVDA,M1,1,Buy,-0.05,0.4,3,0,241.5,12075,23,1
NVDA,M1,1,Buy,-0.2,0.35,3,0,241,12050,12,0
NVDA,M1,1,Buy,0.15,-0.45,2,0,240.5,12025,1,0
NVDA,M1,1,Buy,0.05,0.5,2,0,239.75,11987.5,25.64,1
NVDA,M1,1,Buy,-0.05,0.45,3,0,239.5,11975,33,1
NVDA,M1,1,Buy,-0.5,0,2,0,238.75,11937.5,18.28,1
NVDA,M1,1,Buy,0.3,0.25,3,0,238.5,11925,3.2,0
NVDA,M1,1,Buy,0.05,0.45,2,0,238.5,11925,33,1
NVDA,M1,1,Buy,-0.45,0.25,2,0,237.75,11887.5,3.2,0
NVDA,M1,1,Buy,-0.5,0.5,2,0,237.75,11887.5,25.64,0
NVDA,M1,1,Buy,0.05,0.4,2,0,237.5,11875,23,1
NVDA,M1,1,Buy,-0.05,0.5,3,0,237.5,11875,25.64,1
NVDA,M1,1,Buy,0.05,0,3,0,237.25,11862.5,27.6,1
NVDA,M1,1,Buy,0.3,0.2,3,0,237,11850,19.2,0
NVDA,M1,1,Buy,-0.45,0.2,2,0,237,11850,19.2,0
NVDA,M1,1,Buy,-0.5,0.45,2,0,236.5,11825,33,0
NVDA,M1,1,Buy,0.05,0.2,2,0,235.75,11787.5,19.2,1
NVDA,M1,1,Buy,-0.4,-0.25,1,0,235.75,11787.5,97.4,0
NVDA,M1,1,Buy,-0.5,0.4,2,0,235.5,11775,23,0
NVDA,M1,1,Buy,0.05,0.25,2,0,234.75,11737.5,3.2,1
NVDA,M1,1,Buy,-0.4,0.15,2,0,234.25,11712.5,35.2,0
NVDA,M1,1,Buy,0.1,-0.45,2,0,231.5,11575,1,0
NVDA,M1,1,Buy,-0.45,-0.25,1,0,230,11500,97.4,0
NVDA,M1,1,Buy,-0.45,-0.1,2,0,229.75,11487.5,7,0
NVDA,M1,1,Buy,-0.25,0.3,3,0,228.75,11437.5,2,0
NVDA,M1,1,Buy,0.25,0.25,2,0,227.75,11387.5,3.2,1
NVDA,M1,1,Buy,-0.5,-0.25,1,0,224.25,11212.5,97.4,0
NVDA,M1,1,Buy,-0.5,0.25,2,0,224,11200,3.2,0
NVDA,M1,1,Buy,-0.25,0.35,3,0,223.75,11187.5,12,0
NVDA,M1,1,Buy,-0.5,0.2,2,0,223.25,11162.5,19.2,0
NVDA,M1,1,Buy,0.25,0.2,2,0,223,11150,19.2,1
NVDA,M1,1,Buy,-0.45,0.15,2,0,220.5,11025,35.2,0
NVDA,M1,1,Buy,0.05,-0.1,2,0,218,10900,2.6,1
NVDA,M1,1,Buy,-0.5,-0.1,2,0,216,10800,7,0
NVDA,M1,1,Buy,-0.3,0.3,3,0,211.75,10587.5,2,0
NVDA,M1,1,Buy,0.3,0.3,2,0,209,10450,15,0
NVDA,M1,1,Buy,0.25,0,4,0,208,10400,13.32,1
NVDA,M1,1,Buy,-0.1,-0.45,2,0,208,10400,1,0
NVDA,M1,1,Buy,-0.3,0.35,3,0,206.75,10337.5,12,0
NVDA,M1,1,Buy,-0.5,0.15,2,0,206.75,10337.5,35.2,0
NVDA,M1,1,Buy,0.3,0.35,2,0,206.5,10325,12,0
NVDA,M1,1,Buy,0,0.3,4,0,204.5,10225,2,1
NVDA,M1,1,Buy,-0.35,0.3,3,0,204.25,10212.5,2,0
NVDA,M1,1,Buy,-0.35,0.35,3,0,199.25,9962.5,12,0
NVDA,M1,1,Buy,-0.4,-0.45,2,0,195,9750,1,0
NVDA,M1,1,Buy,0,0.35,4,0,194.75,9737.5,12,1
NVDA,M1,1,Buy,0.15,-0.3,3,0,194.25,9712.5,18.76,0
NVDA,M1,1,Buy,0.3,0,4,0,192.5,9625,13.32,1
NVDA,M1,1,Buy,0.4,-0.05,2,0,190,9500,4.32,1
NVDA,M1,1,Buy,0.35,-0.05,2,0,190,9500,4.32,1
NVDA,M1,1,Buy,0.1,-0.3,3,0,189.25,9462.5,18.76,0
NVDA,M1,1,Buy,0.05,0.3,3,0,189.25,9462.5,2,1
NVDA,M1,1,Buy,-0.05,0.3,4,0,188.25,9412.5,2,1
NVDA,M1,1,Buy,-0.2,-0.45,2,0,188.25,9412.5,1,0
